7	1130
7	1462
7	1494
7	1495
7	1499
7	1510
7	1513
7	1515
7	1543
7	1978
7	2641
7	2643
7	2974
7	3034
7	3043
7	3044
7	3045
7	3111
7	3127
7	3661
7	3662
7	5116
7	5118
7	5384
7	6197
7	6991
7	8737
7	13159
7	13161
7	13163
7	13165
7	13542
7	13543
7	13544
7	13549
7	13550
7	13551
7	13552
7	13553
7	13554
7	13555
7	13795
7	13809
7	13813
7	14260
7	14261
7	14262
7	14263
7	14264
7	14265
7	14266
7	14269
7	14270
7	14271
7	14281
7	14282
7	14283
7	14284
7	14285
7	14286
7	14287
7	14288
7	14289
7	14290
7	14294
7	14295
7	14302
7	14303
7	14304
7	14305
7	14310
7	14311
7	14316
7	14317
7	14318
7	14319
7	14320
7	14321
7	14322
7	14323
7	14324
7	14325
7	14326
7	14327
7	19263
7	19801
7	19878
7	19879
7	19880
7	19882
7	19883
7	19884
7	19885
7	20043
7	20190
7	20736
7	20900
7	20901
7	20902
7	20903
7	20904
7	20909
7	20910
7	24132
7	24133
7	25294
7	25295
7	25296
7	27014
7	27016
7	27019
7	27021
7	27022
7	27023
7	27025
7	27044
7	27045
7	27046
7	27065
7	27067
7	27068
7	34026
7	34074
7	34120
7	34477
7	34600
7	36916
7	48989
7	48990
7	48995
7	48996
7	48998
7	48999
7	49000
7	49001
7	49011
7	49012
7	49044
7	49045
7	49047
7	49048
7	49049
7	49050
7	49051
7	49052
7	49055
7	49056
7	49066
7	49067
7	49071
7	53271
7	53338
7	53339
7	53351
7	56641
7	58431
7	58434
7	60051
7	60052
7	60053
7	60192
7	61005
7	61006
7	61846
7	61847
7	62757
7	63668
7	63669
7	63670
7	63671
7	63672
8	883
8	982
8	1130
8	1494
8	1515
8	1978
8	2641
8	3044
8	6991
8	13163
9	53
9	408
9	674
9	703
9	921
9	1725
9	1757
9	1758
9	1759
9	1760
9	1766
9	1776
9	1784
9	1804
9	1833
9	1842
9	1856
9	1857
9	1860
9	1943
9	1966
9	2070
9	2094
9	2589
9	2590
9	2591
9	2836
9	2983
9	3127
9	5171
9	5277
9	5938
9	6760
9	6761
9	6762
9	6768
9	6770
9	6774
9	8621
9	8623
9	8624
9	8631
9	8632
9	8633
9	8637
9	8639
9	8640
9	8643
9	8647
9	8676
9	8696
9	8721
9	8724
9	8725
9	11267
9	11268
9	11269
9	11273
9	11274
9	11275
9	11279
9	11280
9	11281
9	11289
9	11290
9	11293
9	11294
9	11297
9	11299
9	11300
9	11303
9	11305
9	17347
9	17348
9	25300
9	25302
9	26669
9	26679
9	26839
9	26861
9	26862
9	26863
9	26864
9	26865
9	26867
9	26884
9	26889
9	27441
9	27448
9	31016
9	31224
9	32645
9	32684
9	34411
9	34412
9	34413
9	48637
9	48638
9	48656
9	48657
9	48658
9	48659
9	48660
9	48663
9	48666
9	48667
9	48668
9	48671
9	48672
9	48673
9	48674
9	48675
9	48676
9	48689
9	48690
9	48691
9	51722
9	51723
9	51724
9	57934
9	57992
9	57993
10	53
10	921
10	1757
10	1776
10	1784
11	17
11	139
11	453
11	527
11	528
11	552
11	586
11	588
11	589
11	591
11	592
11	594
11	596
11	598
11	600
11	602
11	605
11	970
11	976
11	984
11	988
11	992
11	996
11	1004
11	1006
11	1243
11	1244
11	1245
11	1706
11	2006
11	2010
11	2052
11	2053
11	2054
11	2055
11	2060
11	2061
11	2096
11	2767
11	2791
11	2944
11	3747
11	6060
11	6063
11	6064
11	6065
11	6066
11	6074
11	6075
11	6076
11	6077
11	6078
11	6346
11	7128
11	8092
11	8102
11	8103
11	8104
11	8105
11	8106
11	8122
11	8124
11	8129
11	9472
11	9473
11	9474
11	9484
11	9485
11	10880
11	10881
11	10888
11	10890
11	10892
11	10893
11	10894
11	10898
11	10899
11	10900
11	10901
11	10909
11	10915
11	10916
11	10917
11	10927
11	10928
11	10929
11	10933
11	10934
11	10937
11	10938
11	10945
11	10946
11	10947
11	10951
11	10952
11	10955
11	10957
11	10958
11	10960
11	10961
11	10963
11	10964
11	10965
11	14752
11	14818
11	14819
11	14914
11	15237
11	15261
11	15262
11	15263
11	15264
11	15265
11	15266
11	15267
11	15430
11	15431
11	17311
11	17312
11	17313
11	17314
11	18807
11	19238
11	19240
11	19241
11	19242
11	19243
11	19276
11	19277
11	19278
11	19279
11	19280
11	20770
11	21562
11	21564
11	25210
11	25213
11	25217
11	25218
11	25221
11	25222
11	25233
11	25235
11	25308
11	25312
11	25314
11	25315
11	25316
11	25331
11	25363
11	25364
11	25367
11	25368
11	25372
11	25375
11	25384
11	25387
11	25389
11	25392
11	25431
11	25433
11	25435
11	25437
11	25467
11	27681
11	27683
11	27799
11	27800
11	27801
11	27841
11	27870
11	27871
11	28275
11	32375
11	32379
11	32546
11	32996
11	32999
11	33076
11	34433
11	34863
11	34864
11	34865
11	34866
11	34916
11	34917
11	39374
11	48040
11	48045
11	48062
11	48063
11	48065
11	48066
11	48067
11	48068
11	48070
11	48071
11	48072
11	48073
11	48074
11	48077
11	48078
11	48086
11	48087
11	48088
11	48089
11	48112
11	48113
11	48119
11	48120
11	48122
11	48123
11	48124
11	48125
11	48126
11	48127
11	48134
11	48135
11	48155
11	48156
11	48157
11	48158
11	48159
11	48160
11	48161
11	48162
11	48168
11	48169
11	48170
11	48171
11	48172
11	48173
11	48299
11	48300
11	53005
11	53006
11	53007
11	53023
11	64843
11	64901
12	17
12	589
12	591
12	1243
12	2052
13	3714
13	42650
13	43265
13	45463
13	45524
13	45529
13	46584
13	47476
13	47528
13	47568
13	48263
13	48265
13	48707
13	48721
13	48743
13	48792
13	49020
13	49892
13	49893
13	49894
13	49895
13	49896
13	49903
13	49904
13	49909
13	49917
13	49918
13	49919
13	49920
13	49921
13	49923
13	49924
13	49926
13	49927
13	49928
13	49929
13	49930
13	49936
13	49937
13	49938
13	49939
13	49940
13	49941
13	49998
13	49999
13	50842
13	51325
13	51326
13	51327
13	51328
13	51409
13	51410
13	51411
13	51416
13	51417
13	51418
13	51419
13	51423
13	51424
13	51425
13	53323
13	53331
13	53341
13	53342
13	53343
13	53344
13	54446
13	54447
13	55258
13	55259
13	55260
13	55261
13	55262
13	55265
13	55268
13	55270
13	55271
13	56222
13	56815
13	57330
13	57623
13	61999
13	62158
13	70164
14	131
14	324
14	325
14	332
14	370
14	421
14	526
14	529
14	546
14	547
14	548
14	556
14	905
14	913
14	915
14	930
14	939
14	943
14	945
14	959
14	1064
14	1535
14	2008
14	2062
14	2484
14	2645
14	2825
14	2860
14	2894
14	3599
14	3738
14	5394
14	5675
14	5730
14	6041
14	6196
14	6363
14	6364
14	6365
14	6375
14	6377
14	6390
14	6391
14	6392
14	6495
14	8004
14	8005
14	8008
14	8010
14	8012
14	8017
14	8018
14	8019
14	8024
14	8027
14	8030
14	8033
14	8038
14	8042
14	8044
14	8045
14	8046
14	8050
14	8052
14	8053
14	8056
14	8058
14	8071
14	8075
14	8134
14	8143
14	8154
14	8155
14	8160
14	8161
14	8170
14	8177
14	8181
14	8184
14	8190
14	8227
14	8232
14	8235
14	8249
14	8498
14	8499
14	8512
14	8737
14	10391
14	10392
14	10395
14	10396
14	10399
14	10406
14	10407
14	10408
14	10412
14	10413
14	10414
14	10427
14	10428
14	10431
14	10432
14	10437
14	10438
14	10442
14	10447
14	10448
14	10456
14	10462
14	10463
14	10466
14	10467
14	10468
14	10472
14	10473
14	10478
14	10479
14	10486
14	10495
14	10496
14	10497
14	10526
14	10537
14	10538
14	10585
14	10586
14	10587
14	10595
14	10600
14	10601
14	10605
14	10622
14	10623
14	11314
14	11315
14	15207
14	15208
14	16339
14	16341
14	16342
14	16355
14	16356
14	16362
14	16387
14	20608
14	20609
14	20610
14	20776
14	20777
14	24398
14	25357
14	25361
14	25391
14	25396
14	25420
14	25422
14	25423
14	25439
14	25442
14	25448
14	25449
14	25454
14	25457
14	25464
14	25469
14	25472
14	25489
14	25500
14	25505
14	25508
14	25509
14	25525
14	25528
14	25533
14	25546
14	25547
14	25552
14	25557
14	25560
14	25563
14	25567
14	25570
14	25574
14	25590
14	29228
14	32182
14	32593
14	32594
14	33736
14	36936
14	49230
14	49231
14	49232
14	49233
14	49235
14	49236
14	49237
14	49238
14	49270
14	49271
14	49272
14	49273
14	49275
14	49276
14	49277
14	49280
14	49281
14	49283
14	49284
14	51505
14	51514
14	51730
14	51988
14	51991
14	51992
14	51993
14	51994
14	52127
14	52129
14	52131
14	52134
14	52136
14	52138
14	55458
14	55459
14	57622
14	57720
14	57721
14	57722
14	57960
14	57994
14	58580
14	58581
14	58582
14	58643
14	58649
14	58652
14	58656
14	58699
14	58703
14	58704
14	58731
14	58734
14	58737
14	58739
14	58741
14	58745
14	58746
14	58749
14	58751
14	58753
14	58755
14	58756
14	58757
14	58771
14	58773
14	58774
14	58785
14	58789
14	58790
14	58794
14	58795
14	58796
14	58801
14	58803
14	58804
14	59156
14	59158
14	59159
14	60043
14	61299
14	61300
14	61301
14	61649
14	61657
14	66842
14	66843
14	66844
15	332
15	2484
15	3599
15	5394
15	8017
15	8042
15	8071
16	10
16	66
16	116
16	118
16	120
16	122
16	130
16	143
16	145
16	205
16	475
16	543
16	587
16	597
16	604
16	759
16	837
16	865
16	990
16	1008
16	1449
16	1459
16	1460
16	1461
16	1463
16	1953
16	2120
16	2121
16	2136
16	2137
16	2138
16	2139
16	2948
16	3140
16	3552
16	5143
16	5144
16	5145
16	5504
16	5505
16	5506
16	6117
16	6127
16	6129
16	6131
16	6141
16	6143
16	7300
16	7301
16	7302
16	7320
16	7322
16	8400
16	8401
16	8402
16	8406
16	8407
16	8408
16	8412
16	8413
16	8416
16	8417
16	8422
16	8423
16	8427
16	8437
16	8438
16	8439
16	8444
16	8445
16	8446
16	8450
16	8451
16	8455
16	8457
16	8458
16	8461
16	8462
16	8492
16	8494
16	8495
16	10053
16	10054
16	10138
16	10139
16	10140
16	10144
16	10145
16	10148
16	10149
16	10150
16	10151
16	10156
16	10157
16	10159
16	10160
16	10161
16	10169
16	10170
16	10173
16	10174
16	10177
16	10179
16	10180
16	10181
16	10185
16	10186
16	10187
16	10191
16	10192
16	10193
16	10197
16	10199
16	10201
16	10202
16	10205
16	10206
16	10207
16	10211
16	10212
16	10215
16	10216
16	10219
16	10220
16	10223
16	10225
16	10230
16	12051
16	12505
16	12522
16	12523
16	12524
16	12525
16	12526
16	12824
16	12825
16	12826
16	13018
16	13019
16	13020
16	13021
16	13031
16	13032
16	13033
16	18809
16	22782
16	22783
16	23028
16	25304
16	25306
16	25345
16	27070
16	27071
16	27072
16	27073
16	27074
16	27075
16	27078
16	27079
16	27080
16	27082
16	27085
16	27086
16	27087
16	27088
16	27090
16	27101
16	27124
16	27125
16	27126
16	27127
16	27128
16	27130
16	27131
16	27132
16	27133
16	27134
16	28609
16	28612
16	30449
16	30451
16	30455
16	30482
16	32796
16	33041
16	33042
16	33043
16	33405
16	33717
16	33933
16	33938
16	33944
16	33946
16	37420
16	38692
16	38697
16	38699
16	38704
16	42832
16	42833
16	42841
16	42842
16	42843
16	42846
16	42858
16	42859
16	42872
16	42873
16	42890
16	42891
16	42894
16	42896
16	42897
16	42913
16	42914
16	42917
16	42920
16	42921
16	42925
16	42926
16	42930
16	42931
16	42939
16	42940
16	42944
16	42945
16	42949
16	42950
16	42955
16	42956
16	42985
16	42995
16	43002
16	43008
16	43010
16	43012
16	43015
16	43017
16	43019
16	43020
16	43023
16	43024
16	43038
16	43039
16	43045
16	43046
16	43987
16	44614
16	44780
16	44781
16	45438
16	47610
16	55342
16	55359
16	55360
16	58659
17	116
17	143
17	587
17	1459
17	2136
17	5504
18	3561
18	10059
19	3562
19	11416
20	3563
20	11418
21	3565
21	11419
22	3566
22	11420
23	3567
23	11417
24	32266
24	32271
25	32267
25	32272
26	33690
26	33691
26	35715
26	35717
27	35715
27	35717
28	49358
28	49361
29	49359
29	49360
30	53140
30	53142
31	126
31	132
31	172
31	348
31	603
31	688
31	689
31	691
31	693
31	695
31	696
31	697
31	698
31	699
31	702
31	705
31	706
31	707
31	709
31	710
31	712
31	755
31	980
31	1014
31	1086
31	1088
31	1094
31	1098
31	1106
31	1108
31	1120
31	1454
31	1455
31	1456
31	1490
31	1710
31	1714
31	1949
31	2362
31	2941
31	3698
31	3699
31	3700
31	5138
31	5484
31	5500
31	5676
31	5697
31	5699
31	5740
31	5782
31	6201
31	6202
31	6205
31	6213
31	6215
31	6217
31	6219
31	6222
31	6223
31	6229
31	6353
31	6366
31	6789
31	7641
31	7646
31	7648
31	7651
31	8288
31	8289
31	11659
31	11660
31	11661
31	11665
31	11667
31	11668
31	11671
31	11672
31	11675
31	11677
31	11678
31	11683
31	11684
31	11687
31	11688
31	11689
31	11693
31	11694
31	11695
31	11699
31	11700
31	11707
31	11708
31	11711
31	11712
31	11713
31	11719
31	11721
31	11722
31	11725
31	11726
31	11729
31	11730
31	11733
31	11734
31	11735
31	11739
31	11740
31	17727
31	17728
31	17919
31	17920
31	17921
31	17922
31	17923
31	17924
31	17925
31	17926
31	17928
31	17951
31	17952
31	17953
31	18647
31	18867
31	18868
31	18869
31	18870
31	18871
31	18937
31	18938
31	20752
31	20755
31	20756
31	20757
31	23161
31	25307
31	25309
31	25311
31	27209
31	27210
31	27211
31	27212
31	27213
31	27215
31	27216
31	27217
31	27218
31	27219
31	27220
31	27222
31	27223
31	27224
31	27228
31	27230
31	27238
31	27243
31	27250
31	27259
31	27260
31	27263
31	27265
31	28172
31	28176
31	28189
31	28610
31	29722
31	29858
31	29893
31	30404
31	30405
31	30413
31	30414
31	30459
31	30545
31	30546
31	30909
31	30910
31	32231
31	47793
31	47808
31	47809
31	47810
31	47811
31	47812
31	47813
31	47814
31	47815
31	47819
31	47820
31	47823
31	47824
31	47825
31	47826
31	47827
31	47835
31	47836
31	47837
31	47838
31	47841
31	47843
31	47846
31	47847
31	47855
31	47856
31	47857
31	47859
31	47860
31	47863
31	47864
31	47865
31	47867
31	47871
31	47878
31	47884
31	47886
31	47888
31	47889
31	47890
31	47891
31	47892
31	47893
31	47897
31	48018
31	48020
31	50511
31	57946
31	58887
31	59092
31	59161
31	59163
31	59164
31	59170
31	59171
31	59172
31	60219
31	60220
31	61191
31	61290
32	172
32	348
32	688
32	691
32	695
32	697
32	702
32	712
32	1454
33	99
33	339
33	467
33	740
33	768
33	769
33	770
33	774
33	779
33	780
33	782
33	783
33	1058
33	1062
33	1066
33	1075
33	1079
33	1082
33	1126
33	1430
33	1735
33	1822
33	1823
33	1824
33	1850
33	1853
33	2090
33	2091
33	2637
33	2782
33	2893
33	2908
33	2912
33	3029
33	3627
33	5177
33	5178
33	5179
33	5180
33	5186
33	5187
33	5188
33	5189
33	5195
33	5196
33	5201
33	5209
33	5211
33	5215
33	5217
33	5221
33	5225
33	5229
33	5232
33	5234
33	5487
33	6756
33	6778
33	6780
33	6785
33	6787
33	6793
33	6798
33	6800
33	6807
33	6808
33	6809
33	8903
33	8905
33	8907
33	8910
33	8914
33	8918
33	8921
33	8924
33	8925
33	8926
33	8927
33	8928
33	8929
33	8936
33	8938
33	8939
33	8940
33	8941
33	8949
33	8950
33	8951
33	8955
33	8972
33	8983
33	8992
33	8998
33	9000
33	9005
33	9490
33	9492
33	9493
33	9634
33	9745
33	9747
33	9750
33	9752
33	9754
33	9756
33	9758
33	9821
33	9823
33	9827
33	9829
33	9830
33	9833
33	9834
33	9835
33	9839
33	9840
33	9841
33	9845
33	9846
33	9849
33	9850
33	9852
33	9853
33	9856
33	9857
33	9858
33	9862
33	9863
33	9866
33	9867
33	9875
33	9876
33	9880
33	9881
33	9884
33	9885
33	9888
33	9889
33	9892
33	9894
33	9896
33	9898
33	9901
33	9904
33	9908
33	9910
33	9912
33	16689
33	16810
33	16811
33	16812
33	16813
33	16857
33	16914
33	17329
33	17401
33	17402
33	18657
33	18658
33	20484
33	20719
33	20739
33	20742
33	20747
33	20748
33	21849
33	21850
33	22568
33	22570
33	22812
33	22827
33	22828
33	22829
33	22842
33	24248
33	24974
33	24975
33	24976
33	24977
33	25297
33	25298
33	25299
33	26978
33	26979
33	26980
33	26981
33	26982
33	26983
33	26984
33	26985
33	26986
33	26987
33	26988
33	26989
33	26990
33	26991
33	26992
33	26994
33	26995
33	26996
33	26997
33	26998
33	27000
33	27001
33	27002
33	27003
33	27004
33	27005
33	27006
33	27008
33	27009
33	27012
33	27013
33	29166
33	31018
33	31709
33	33357
33	33745
33	33763
33	33786
33	33950
33	33982
33	33983
33	33986
33	33987
33	40120
33	48377
33	48378
33	48440
33	48441
33	48442
33	48443
33	48446
33	48447
33	48450
33	48451
33	48459
33	48461
33	48462
33	48463
33	48464
33	48465
33	48467
33	48468
33	48469
33	48470
33	48477
33	48479
33	48480
33	48559
33	48560
33	48561
33	48562
33	48563
33	48564
33	48565
33	48566
33	48567
33	48568
33	48569
33	48570
33	48571
33	48572
33	48573
33	48574
33	48575
33	48576
33	48577
33	48578
33	48579
33	49799
33	49800
33	49802
33	49803
33	50212
33	50213
33	50464
33	50763
33	50764
33	50765
33	50766
33	50767
33	50768
33	50769
33	52610
33	53199
33	53200
33	53201
33	53223
33	53225
33	53226
33	53248
33	53249
33	53251
33	53307
33	53308
33	53312
33	61384
33	62078
33	62600
34	467
34	774
34	1126
34	1853
34	5177
34	5487
34	6807
34	8921
